state,year,beauty_rev,beauty_est,beauty_ent,beauty_emp,beauty_wag,wellness_rev,wellness_est,wellness_ent,wellness_emp,wellness_wag,r_gdp,r_persinc,r_pce,disp_persinc,rpc_persinc,rpc_pce
NY,2016,6102.0118603193,124471,124471,150878,2710.44085944971,4379.08575953378,7095,5909,59986,1457.74887463857,1590567.8,1089331.4,819000.7,982658.7,54066,40649
NY,2017,6295.12573532826,126127,126127,152844,2768.66116800876,4502.27065678515,7402,6092,63160,1506.89181591506,1624800.7,1144857.9,841269.1,1048815.7,56711,41673
NY,2018,6690.31484440451,129461,129461,156258,2900.16208971236,4555.09586892989,7582,6259,65312,1561.57149503435,1665186.8,1163672.3,866638.2,1084639.6,57552,42862
NY,2019,6986.68467167508,132218,132218,160059,3020.31553805848,4739.6806495090095,7799,6436,66663,1634.7920643166,1704364.3,1188761.1,888382,1124785.1,58790,43935
NY,2020,5292.186246139529,130934,130934,158058,2398.42477862827,3233.93069205339,7021,5756,66793,1196.51473375321,1656784.8,1231631.4,835578.1,1202102.6,61261,41561
NY,2021,6894.842206926391,136755,136755,155496,3010.73684166498,3810.03676625707,7061,5830,45792,1289.719739091,1736222.3,1266377.9,892573.5,1253736.8,63783,44956
NY,2022,7681.26874530624,141769,141769,166190,3213.23776621272,4363.61452079806,7056,5730,52179,1422.3115177384,1765102.1,1221957.2,932435.7,1220340.3,62113,47396
NY,2023,7807.062607579299,144273,144273,168782,3275.08231425705,4166.12336026925,6951,5665,50517,1377.92698190503,1791210.7,1243245.6,962482.2,1339351.1,63524,49178
OH,2008,2455.99632162652,35764,33506,55772,931.73585117423,938.67474260993,3432,3301,20236,302.3892747055,580389,511871.9,422989.9,373451.4,44451,36733
OH,2009,2361.37586435165,37365,34910,58162,946.49062169097,949.32697670798,3359,3245,20314,292.96856366155,550982.4,494090.1,413074.6,372169.5,42857,35829
OH,2010,2445.34367390092,40107,37822,62168,951.91588312817,960.23071539385,3354,3238,20080,296.95474951191,563816.3,501427.8,421357.5,381366.5,43444,36507
OH,2011,2471.77595262018,42567,40410,65256,987.69210777255,969.99882285683,3351,3223,20423,302.00746721323,580251.4,526365.4,431556.4,402255,45541,37338
OH,2012,2446.4926794185,42677,40238,65716,994.18745470061,998.25966690358,3550,3384,21036,308.23248006022,586540.9,530730.5,434064.8,417110.6,45858,37505
OH,2013,2603.36073694265,43312,40856,68152,971.36277565088,932.14328190968,3355,3208,21650,320.5293761891,603057.4,530301.7,441416.4,420652.7,45668,38014
OH,2014,2555.26322513303,42990,40554,69329,1034.89361593421,1000.22450745771,3386,3234,23063,344.19142888675,624973.4,545561,450280.2,438364.6,46834,38654
OH,2015,2591.92944004611,41699,39472,69761,1095.28276117147,1012.28809928096,3371,3255,23767,360.55223478754,633274.8,570520.6,466802.4,453852,48868,39984
OH,2016,2617.58621045063,40072,37896,70565,1142.81631776139,1048.92745700049,3342,3245,24760,374.02996981673,638157.5,575566.1,474588.3,463262.7,49184,40555
OH,2017,2608.18609330604,38790,36697,71485,1182.26212537866,1101.4545102234,3383,3213,26070,391.57344475532,652187.5,590137.4,487233.7,482233.5,50276,41509
OH,2018,2645.88072722197,38572,36613,73081,1225.13636038467,1099.81245936762,3368,3262,26958,401.43128998362,656212,594381.6,488447.8,504008.7,50529,41524
OH,2019,2756.33886839969,39622,36489,74859,1282.24413385578,1105.88857721752,3363,3234,27516,422.34573708659,674063.9,604184.8,493392.3,520795.7,51251,41853
OH,2020,1983.44672147117,36214,35101,73922,1025.87979921162,790.94309941821,3111,2949,27570,311.44087925557,655243.3,649860.6,487687.8,561861.1,55081,41335
OH,2021,2682.82715109893,39204,36312,72724,1272.83202541417,956.99539056043,3170,3043,18901,331.80340149023,690478.9,672734.7,519894.9,603567,57180,44189
OH,2022,2835.8313922096,39433,37640,77725,1382.95345232977,1067.62619837299,3099,3085,21537,372.51744635502,695257.9,646886.2,532518.8,600653,55009,45283
OH,2023,2822.28898739669,39181,37427,78938,1408.99571617385,994.56474136548,2994,2960,20851,360.74543777771,709816.6,655601.6,538903.7,647225,55626,45724
OK,2008,351.33122332857,5871,4951,7592,116.30986574462,171.78424138259,831,831,3530,42.73168348606,158987.8,180162.8,127891.6,129035.7,49104,34858
OK,2009,343.15528316544,6318,5277,8013,120.02572441428,175.60002807726,802,802,3646,42.75030747387,156856.8,169675.1,127721.1,122613,45641,34356
OK,2010,348.21314121414,6762,5747,8007,110.50926791593,175.0915872347,793,793,3444,40.54793121783,158086.4,170857.7,128287.8,128617.5,45446,34123
OK,2011,348.08960587539,7042,5984,8479,117.13474257810999,166.46351236749,743,736,3344,39.86637456639,163859.3,178480.4,131021.3,136557.4,47136,34602
OK,2012,369.93551190273,7262,6148,8569,117.63561188007,190.29526533801,811,800,3880,45.57090805302,172016,185729.8,132340.8,145407,48682,34688
OK,2013,391.11163864108,7551,6386,9190,120.77367509927,190.40005571502,825,814,4216,50.84101642299,176086.8,191780.8,134241,152150.6,49840,34886
OK,2014,386.88651934891,7580,6390,8844,119.65263605285,206.36672017875,853,846,4344,51.9083401021,186574.4,199539.5,137162.3,161105.4,51542,35430
OK,2015,404.03543848291,7832,6718,8535,122.40181179017,222.41598026765,926,922,4367,53.4491261648,193792.6,194705.2,139549.4,156076.6,49913,35774
OK,2016,425.91432963335,7774,6722,8886,132.96918682176,238.59040092758,924,924,5015,61.83583905384,190093.5,183585.8,140567.1,149062.1,46873,35889
OK,2017,449.53398615648,8171,7015,9380,138.66515206728,269.26082657762,987,923,6461,76.62830313184,192538.6,189624.2,143268.7,155923.7,48370,36545
OK,2018,479.24363070258,8354,7219,9683,146.76539324349,270.29199014101,998,932,6757,80.36662385556,196030.5,198041.5,148652.3,164969.7,50413,37841
OK,2019,495.47425282465,8379,7451,9709,150.21590400509,279.59009084479,983,907,6908,84.60528811138,200072.2,205867.1,149960,173402.1,52201,38025
OK,2020,412.18412410337,8694,7926,9517,117.7093081122,203.81266983235,905,823,7302,64.94788818696,191560.9,212054.7,147180.9,182672.8,53478,37118
OK,2021,577.70856840657,9407,8577,11875,181.84340837771,255.61543330288,953,872,6221,84.40610214055,194132.8,222512.3,159052.4,198967.7,55745,39846
OK,2022,631.72758426508,10016,8617,11916,185.49524164059,314.25177487286,965,965,6610,88.3687572729,193940.5,226514.9,165110.9,210699.4,56357,41080
OK,2023,649.2314595178,10203,8899,12119,185.54825413591,302.97976414746,954,954,6453,84.59870605277,207923.3,230879.7,169192.3,224847,56954,41736
OR,2008,524.95101305558,8466,7962,12364,218.48708977211,427.29334031575,1324,1302,8670,145.63208668005,184842.6,159186.3,137654.3,121676,42239,36525
OR,2009,505.60100904535,9161,8635,12772,217.2488501529,431.12576059858,1340,1322,8284,132.71266515522,176951.6,150977.7,132290.1,121052.1,39641,34735
OR,2010,521.95051668994,10086,9657,12946,205.62692240692,434.70905753385,1314,1281,8260,134.66012541802,180738.2,153692.1,135445.9,123769.5,40049,35294
OR,2011,564.20283283964,11566,11247,14282,227.17300277175,425.3150318996,1221,1189,8389,138.54898871184,185959.4,157192.8,136572.3,128751.5,40590,35266
OR,2012,571.58638950144,12363,12114,14834,234.44065675093,421.49675756891,1274,1274,8380,136.32265215983,187352.4,159863.3,135654.7,135425,40990,34783
OR,2013,671.39872097963,13031,12869,16350,244.25772561255,416.26999903048,1243,1243,8452,139.392038515,189609.7,161641.9,139296.9,135385.1,41193,35498
OR,2014,680.98718006695,13408,13302,16468,255.48192743482,468.43286155295,1317,1317,9347,154.06194692523,195808.2,170717.9,145052.4,144305.1,43052,36580
OR,2015,725.37144050483,13477,13380,17229,278.52623314624,485.42988712416,1337,1337,9169,152.19820966259,205581.8,180643.1,150481.7,153843.6,44953,37448
OR,2016,746.91122995935,13430,13404,16734,282.38470594309,537.97276828898,1406,1406,9783,163.64166416415,214769.3,190532.8,158301.9,160837.6,46549,38675
OR,2017,744.84236183048,13753,13544,17209,299.08880870587,566.36911285037,1477,1465,10402,174.49231957376,225534.5,194828.9,162206.1,171112.2,46979,39112
OR,2018,833.21581672296,14056,13616,17865,311.26585147112,557.74355664758,1472,1469,10702,176.02115253713,234308.3,196985.6,162923.9,183113,47087,38945
OR,2019,892.00252878572,14655,14437,18543,330.51648546073,581.29401319372,1508,1500,11041,187.41581086756,239794.8,205137.8,168066.8,191186,48657,39864
OR,2020,649.75618837279,13815,13302,18195,261.72952131408,398.61201030714,1376,1359,11326,140.93614584493,237424.2,222917.2,165909.6,211244.1,52512,39083
OR,2021,798.10262967168,13707,13235,16484,297.96861794833,428.27318109444,1328,1327,6083,117.19717646926,250325.8,236590.9,180657.1,230832.7,55584,42443
OR,2022,845.66828540989,14192,13618,17384,317.65455194893,540.62286928437,1313,1313,7611,143.66928090232,256062.7,219807.2,179879.4,229333.5,51849,42431
OR,2023,860.94782155008,14572,13869,17966,326.14028892114,516.38883520293,1288,1288,7289,136.3040880528,261951.5,227750,185908.5,248212.9,53799,43915
PA,2008,2994.06380494987,53238,53238,77022,1364.83920055145,1233.62920674808,4237,4237,27550,423.20655353683,665148.3,591536.8,495840.5,460473.2,46902,39314
PA,2009,2965.09744950344,57949,57949,81999,1415.69434961069,1254.51685203325,4141,4141,28102,416.74377611965,645206.7,579211.9,491193.9,462512.3,45727,38778
PA,2010,3145.88899507782,63858,63858,90749,1481.63651294842,1298.81358513427,4098,4062,29636,452.91561265174,666805.8,597832.3,505624.4,482145.1,47012,39761
PA,2011,3171.7128455142,67406,67406,95055,1547.17176477853,1308.67875013816,4078,4049,29463,454.0976692369,676468.3,617513.9,514785.5,502382.7,48345,40302
PA,2012,3351.76861787103,69512,69512,96895,1560.78222060065,1312.37137477247,4190,4158,29744,449.75417553495,689007,632010.6,518822.9,522830.1,49314,40482
PA,2013,3538.00005273614,72105,72105,99052,1503.81955192216,1285.7296624549,4179,4156,30280,462.79931356278,704195,629977.7,524924.2,521961.8,49036,40859
PA,2014,3606.2480046660703,74599,74599,102097,1601.64540404895,1359.26326564848,4194,4191,31094,472.64511687049003,718691.6,648176.4,534574.9,540060.9,50321,41501
PA,2015,3703.81987097998,73484,73484,103340,1693.18429334599,1443.7764807226,4276,4276,32490,498.50796491408,734145.1,666522.6,542487.4,558612.5,51672,42056
PA,2016,3821.21658405746,72564,72564,102549,1750.74451799921,1511.47620848164,4307,4307,32709,504.8172597364,744847.1,681043,550965.1,575436.1,52718,42649
PA,2017,3985.97470708686,72766,72766,105354,1827.3757737282,1543.9510865258,4364,4364,33693,514.38232555044,754318,679230.8,553108.8,592682.8,52468,42725
PA,2018,4163.51380506153,74116,74116,107901,1882.04503061993,1559.62284588474,4489,4489,34504,518.11455247459,763855.4,707494.5,574735.6,628240,54503,44275
PA,2019,4312.599992820649,75023,75023,110460,1976.71759308005,1657.95316898434,4669,4669,36633,569.33905059678,771852.5,720634.9,583466.9,646245.5,55470,44911
PA,2020,3156.61555089782,72306,72306,105718,1522.23564072032,1097.83217313847,4027,4027,35348,401.53703668356,736381.3,768051.4,562018.2,699718.3,59101,43247
PA,2021,4136.8024356027,75140,75140,107285,1971.6197347899,1288.05196057076,3983,3983,23819,425.52461901379,765508.8,794192.5,609577.8,732291.1,61028,46842
PA,2022,4479.015412958231,76298,76298,110490,2054.2776089963,1472.10025886366,3960,3960,27193,476.33186442172,779360.6,760573.2,629332.9,730225.9,58632,48514
PA,2023,4547.0241882605505,77181,77181,112581,2091.6229382063,1388.48319000078,3804,3804,26330,459.51598789974,799228.8,761197,628991.9,788220.2,58727,48527
RI,2008,222.66377647101,4540,4540,5369,91.56035006465,105.70632306213,416,416,1801,27.92902981619,54977.1,47301.5,39227.8,38729.9,44835,37183
RI,2009,206.33426320797,4747,4747,5143,85.51976728634,132.09151168456,447,445,2668,39.98176726342,54481.5,46171.9,38762.6,38833.9,43821,36789
RI,2010,210.05016307303,5055,5055,5347,82.79702143922,141.46816239933,446,444,2875,43.71429498103,56050.6,48728.4,39596.5,40774.9,46189,37533
RI,2011,204.93330281765,5237,5237,5266,80.44954815062,145.49053869047,464,458,2918,44.2799935916,56026.6,49727.9,40052.5,41727.4,46969,37830
RI,2012,204.60923366815,5195,5195,5378,81.84722338304,136.78375441045,473,473,3150,47.20282551609,56487.4,51074.4,40287.8,43278.1,48013,37873
RI,2013,216.16287349527,5208,5208,5263,74.70919011332,146.38821076523,474,474,3336,50.01825250389,57037.2,49609.5,40409,42748.9,46435,37823
RI,2014,215.49256090335,5266,5266,5381,80.07935264633,151.49769344665,448,448,3602,54.48515433028,57602.7,51370.6,41890.9,44303,47865,39032
RI,2015,227.46660160212,5340,5340,5695,90.35867219292,163.63883382992,467,467,3669,57.19977683032,58387.9,52166.5,42303.1,45712.1,48412,39258
RI,2016,238.766104158,5361,5361,5758,91.8858669901,161.60077358097,432,432,3603,54.52879926769,58630,52637.7,43110.2,46269.3,48629,39827
RI,2017,252.11596098688,5415,5415,5751,93.07469941851,182.86047862003,470,470,3570,53.34143909523,58771.6,53507.5,43452.9,48355.1,49311,40045
